,Date,Volume,Close
2018-11-13,2018-11-13,13438750,93.4700
2018-11-12,2018-11-12,12522113,92.7000
2018-11-09,2018-11-09,10713622,92.4100
2018-11-08,2018-11-08,6614767,91.3600
2018-11-07,2018-11-07,9019790,91.2900
2018-11-06,2018-11-06,8857775,91.5100
2018-11-05,2018-11-05,12270358,91.2000
2018-11-02,2018-11-02,11336013,89.8100
2018-11-01,2018-11-01,9732424,89.5900
2018-10-31,2018-10-31,13362355,88.6800
2018-10-30,2018-10-30,13844080,89.1900
2018-10-29,2018-10-29,12878930,88.2400
2018-10-26,2018-10-26,14335945,87.8600
2018-10-25,2018-10-25,14647039,89.0000
2018-10-24,2018-10-24,26703538,89.4600
2018-10-23,2018-10-23,16269531,87.1600
2018-10-22,2018-10-22,14124062,86.6000
2018-10-19,2018-10-19,30276433,87.3000
2018-10-18,2018-10-18,9869509,80.2400
2018-10-17,2018-10-17,10375259,81.8600
2018-10-16,2018-10-16,9463022,81.0100
2018-10-15,2018-10-15,9691455,80.1300
2018-10-12,2018-10-12,9879145,79.0600
2018-10-11,2018-10-11,12560300,78.8700
2018-10-10,2018-10-10,9295840,81.4400
2018-10-09,2018-10-09,6268054,82.2000
2018-10-08,2018-10-08,7192260,82.4000
2018-10-05,2018-10-05,5454643,82.1500
2018-10-04,2018-10-04,7029859,81.9200
2018-10-03,2018-10-03,7958704,83.0300
2018-10-02,2018-10-02,7390851,84.3600
2018-10-01,2018-10-01,4899910,83.6700
2018-09-28,2018-09-28,5125835,83.2300
2018-09-27,2018-09-27,6277581,82.8600
2018-09-26,2018-09-26,6580987,83.2600
2018-09-25,2018-09-25,5657185,83.1200
2018-09-24,2018-09-24,6389359,84.2700
2018-09-21,2018-09-21,17402589,85.8200
2018-09-20,2018-09-20,10053006,85.3600
2018-09-19,2018-09-19,6157573,84.0000
2018-09-18,2018-09-18,6023217,84.0000
2018-09-17,2018-09-17,7098812,84.2500
2018-09-14,2018-09-14,5004089,83.6100
2018-09-13,2018-09-13,5328364,83.4500
2018-09-12,2018-09-12,5925185,83.1100
2018-09-11,2018-09-11,5210280,82.0100
2018-09-10,2018-09-10,6782972,82.3800
2018-09-07,2018-09-07,11110895,81.9100
2018-09-06,2018-09-06,7541144,82.6500
2018-09-05,2018-09-05,7651916,83.2900
2018-09-04,2018-09-04,5800690,82.7000
2018-08-31,2018-08-31,6674891,82.9500
2018-08-30,2018-08-30,4549679,83.4100
2018-08-29,2018-08-29,4520432,83.4900
2018-08-28,2018-08-28,5405213,83.4800
2018-08-27,2018-08-27,3941454,83.4400
2018-08-24,2018-08-24,5356099,83.3600
2018-08-23,2018-08-23,4323170,83.2400
2018-08-22,2018-08-22,5132624,83.3900
2018-08-21,2018-08-21,8534868,83.9000
2018-08-20,2018-08-20,6795814,83.6400
2018-08-17,2018-08-17,8409296,83.6900
2018-08-16,2018-08-16,12367981,83.6900
2018-08-15,2018-08-15,8753541,82.3000
2018-08-14,2018-08-14,6226899,81.3100
2018-08-13,2018-08-13,5068285,81.5200
2018-08-10,2018-08-10,5566313,81.4300
2018-08-09,2018-08-09,5167776,81.4000
2018-08-08,2018-08-08,4891755,82.3500
2018-08-07,2018-08-07,6418086,82.6400
2018-08-06,2018-08-06,5669223,82.5200
2018-08-03,2018-08-03,7102815,82.3300
2018-08-02,2018-08-02,9261768,82.0000
2018-08-01,2018-08-01,7556733,80.6500
2018-07-31,2018-07-31,9878263,80.8800
2018-07-30,2018-07-30,7090749,80.2000
2018-07-27,2018-07-27,7493298,80.5800
2018-07-26,2018-07-26,9771096,80.0900
2018-07-25,2018-07-25,6194526,79.4700
2018-07-24,2018-07-24,8297092,78.9900
2018-07-23,2018-07-23,5881617,78.5100
2018-07-20,2018-07-20,8237389,78.6800
2018-07-19,2018-07-19,8010597,78.7300
2018-07-18,2018-07-18,9105138,79.7200
2018-07-17,2018-07-17,8983374,80.0300
2018-07-16,2018-07-16,6931330,79.5300
2018-07-13,2018-07-13,6021695,79.3100
2018-07-12,2018-07-12,8556814,78.8900
2018-07-11,2018-07-11,7851585,79.1600
2018-07-10,2018-07-10,12773488,79.8200
2018-07-09,2018-07-09,9095947,77.8600
2018-07-06,2018-07-06,7244015,79.3100
2018-07-05,2018-07-05,7956147,79.2100
2018-07-03,2018-07-03,5897243,77.9000
2018-07-02,2018-07-02,6092868,78.1300
2018-06-29,2018-06-29,7679879,78.0600
2018-06-28,2018-06-28,5714437,78.0500
2018-06-27,2018-06-27,7871702,77.6900
2018-06-26,2018-06-26,9558489,78.0000
2018-06-25,2018-06-25,11300455,77.7900
2018-06-22,2018-06-22,11815468,77.4300
2018-06-21,2018-06-21,8691201,76.4400
2018-06-20,2018-06-20,6603460,75.8500
2018-06-19,2018-06-19,8514036,76.3300
2018-06-18,2018-06-18,7384924,75.8400
2018-06-15,2018-06-15,14943509,77.3800
2018-06-14,2018-06-14,8895230,75.9900
2018-06-13,2018-06-13,8022397,76.4700
2018-06-12,2018-06-12,8786022,77.2400
2018-06-11,2018-06-11,9049393,77.5300
2018-06-08,2018-06-08,13625346,77.1800
2018-06-07,2018-06-07,13476090,75.7600
2018-06-06,2018-06-06,7002928,74.3500
2018-06-05,2018-06-05,6910144,73.9700
2018-06-04,2018-06-04,8743773,74.1800
2018-06-01,2018-06-01,7209292,73.4500
2018-05-31,2018-05-31,15525987,73.1700
2018-05-30,2018-05-30,8128645,74.8900
2018-05-29,2018-05-29,8905564,74.0500
2018-05-25,2018-05-25,7546467,74.3100
2018-05-24,2018-05-24,6508915,73.7700
2018-05-23,2018-05-23,6592494,74.1800
2018-05-22,2018-05-22,7744169,74.0300
2018-05-21,2018-05-21,6428395,74.0600
2018-05-18,2018-05-18,7042725,73.4500
2018-05-17,2018-05-17,8053611,73.9600
2018-05-16,2018-05-16,8324991,73.5300
2018-05-15,2018-05-15,11502785,72.9500
2018-05-14,2018-05-14,8646856,73.2800
2018-05-11,2018-05-11,7586194,73.3700
2018-05-10,2018-05-10,7618479,73.1500
2018-05-09,2018-05-09,7528359,72.3700
2018-05-08,2018-05-08,8084124,71.4400
2018-05-07,2018-05-07,6633579,71.9800
2018-05-04,2018-05-04,8107363,72.4300
2018-05-03,2018-05-03,9386498,71.3600
2018-05-02,2018-05-02,10830924,70.9400
2018-05-01,2018-05-01,8103800,71.9600
2018-04-30,2018-04-30,13076486,72.3400
2018-04-27,2018-04-27,8144825,72.8100
2018-04-26,2018-04-26,11204277,72.7500
2018-04-25,2018-04-25,14194682,72.3000
2018-04-24,2018-04-24,16551693,72.5000
2018-04-23,2018-04-23,13653408,73.0000
2018-04-20,2018-04-20,14084970,73.8000
2018-04-19,2018-04-19,16955623,74.9500
2018-04-18,2018-04-18,7349372,78.2000
2018-04-17,2018-04-17,6492357,78.4300
2018-04-16,2018-04-16,5962236,78.6100
2018-04-13,2018-04-13,6198488,78.3700
2018-04-12,2018-04-12,8282297,77.7900
2018-04-11,2018-04-11,7143494,78.2700
2018-04-10,2018-04-10,7821824,78.3700
2018-04-09,2018-04-09,9031222,78.1600
2018-04-06,2018-04-06,8300813,78.4300
2018-04-05,2018-04-05,7864699,78.8000
2018-04-04,2018-04-04,9030792,79.0500
2018-04-03,2018-04-03,11933110,78.4600
2018-04-02,2018-04-02,12017213,77.4000
2018-03-29,2018-03-29,10036424,79.2800
2018-03-28,2018-03-28,12857821,78.8400
2018-03-27,2018-03-27,11257559,77.7900
2018-03-26,2018-03-26,11959444,76.4100
2018-03-23,2018-03-23,11626422,75.9100
2018-03-22,2018-03-22,10396180,76.4100
2018-03-21,2018-03-21,9776002,77.0400
2018-03-20,2018-03-20,8397237,78.3100
2018-03-19,2018-03-19,8286118,78.6600
2018-03-16,2018-03-16,17263736,78.9700
2018-03-15,2018-03-15,6976364,78.6700
2018-03-14,2018-03-14,8872021,79.0000
2018-03-13,2018-03-13,9200900,79.7200
2018-03-12,2018-03-12,7021776,79.8600
2018-03-09,2018-03-09,6973003,80.2900
2018-03-08,2018-03-08,7423716,79.9700
2018-03-07,2018-03-07,9089498,79.1600
2018-03-06,2018-03-06,9085315,80.0200
2018-03-05,2018-03-05,8177044,80.2900
2018-03-02,2018-03-02,9317663,79.5000
2018-03-01,2018-03-01,13504231,78.7000
2018-02-28,2018-02-28,15964399,78.5200
2018-02-27,2018-02-27,8608952,80.5400
2018-02-26,2018-02-26,9342505,81.6300
2018-02-23,2018-02-23,10052340,81.0500
2018-02-22,2018-02-22,10134000,80.8400
2018-02-21,2018-02-21,9094336,80.2400
2018-02-20,2018-02-20,6609511,81.3400
2018-02-16,2018-02-16,10362968,82.6000
2018-02-15,2018-02-15,8884790,82.4100
2018-02-14,2018-02-14,9362240,80.6800
2018-02-13,2018-02-13,9020709,81.5000
2018-02-12,2018-02-12,10710511,81.3300
2018-02-09,2018-02-09,18665605,79.9200
2018-02-08,2018-02-08,14509921,80.2200
2018-02-07,2018-02-07,11755102,81.8400
2018-02-06,2018-02-06,19609545,82.3800
2018-02-05,2018-02-05,17307009,81.0600
2018-02-02,2018-02-02,12645027,84.2500
2018-02-01,2018-02-01,8602725,85.8500
2018-01-31,2018-01-31,11629381,86.3400
2018-01-30,2018-01-30,9382174,86.9500
2018-01-29,2018-01-29,10921654,86.8600
2018-01-26,2018-01-26,10852855,87.7300
2018-01-25,2018-01-25,11019575,88.3400
2018-01-24,2018-01-24,15002956,88.3100
2018-01-23,2018-01-23,18008557,89.0500
2018-01-22,2018-01-22,8458057,91.8900
2018-01-19,2018-01-19,9171480,91.0700
2018-01-18,2018-01-18,7338050,90.1800
2018-01-17,2018-01-17,8323310,91.2000
2018-01-16,2018-01-16,8869946,90.2200
2018-01-12,2018-01-12,8021562,89.6100
2018-01-11,2018-01-11,5461153,90.1500
2018-01-10,2018-01-10,6303318,90.4700
2018-01-09,2018-01-09,6608604,91.0500
2018-01-08,2018-01-08,4813741,91.7200
2018-01-05,2018-01-05,5779255,91.2400
2018-01-04,2018-01-04,6290014,91.1800
2018-01-03,2018-01-03,5791796,90.5400
2018-01-02,2018-01-02,7091478,90.6500
2017-12-29,2017-12-29,4309461,91.8800
2017-12-28,2017-12-28,2994628,92.0700
2017-12-27,2017-12-27,4186932,92.1000
2017-12-26,2017-12-26,3429407,92.4800
2017-12-22,2017-12-22,4907370,92.1300
2017-12-21,2017-12-21,4368974,91.6700
2017-12-20,2017-12-20,6541762,91.5300
2017-12-19,2017-12-19,5619300,91.6800
2017-12-18,2017-12-18,7368839,91.8800
2017-12-15,2017-12-15,14857992,91.8900
2017-12-14,2017-12-14,5820716,91.0000
2017-12-13,2017-12-13,7062236,90.8800
2017-12-12,2017-12-12,6555457,89.8500
2017-12-11,2017-12-11,4819223,90.2300
2017-12-08,2017-12-08,5580725,90.3700
2017-12-07,2017-12-07,7261029,90.1000
2017-12-06,2017-12-06,6728731,91.2500
2017-12-05,2017-12-05,8200560,91.4000
2017-12-04,2017-12-04,8972682,91.4100
2017-12-01,2017-12-01,7953239,90.3600
2017-11-30,2017-11-30,9789941,89.9900
2017-11-29,2017-11-29,5158905,89.3800
2017-11-28,2017-11-28,4346159,89.4000
2017-11-27,2017-11-27,6196621,88.9600
2017-11-24,2017-11-24,2196665,88.4500
2017-11-22,2017-11-22,5786078,88.3300
2017-11-21,2017-11-21,5919107,88.7200
2017-11-20,2017-11-20,4920032,88.2700
2017-11-17,2017-11-17,5919864,88.4300
2017-11-16,2017-11-16,7082826,89.2500
2017-11-15,2017-11-15,6261724,88.2300
2017-11-14,2017-11-14,4772916,88.8700
2017-11-13,2017-11-13,6802610,89.0000
2017-11-10,2017-11-10,7221910,88.1600
2017-11-09,2017-11-09,5230941,87.7800
2017-11-08,2017-11-08,6909955,87.5800
2017-11-07,2017-11-07,6837186,86.9800
2017-11-06,2017-11-06,5165744,86.0500
2017-11-03,2017-11-03,5101351,86.5800
2017-11-02,2017-11-02,4995063,86.5100
2017-11-01,2017-11-01,4853283,86.8900
2017-10-31,2017-10-31,7062144,86.3400
2017-10-30,2017-10-30,5377714,86.2700
2017-10-27,2017-10-27,7402889,87.0400
2017-10-26,2017-10-26,6208526,87.5000
2017-10-25,2017-10-25,7180533,86.8400
2017-10-24,2017-10-24,10540677,86.9800
2017-10-23,2017-10-23,13171955,87.3000
2017-10-20,2017-10-20,19841537,88.2500
2017-10-19,2017-10-19,8469767,91.5900
2017-10-18,2017-10-18,7398825,92.7700
2017-10-17,2017-10-17,5281851,92.8000
2017-10-16,2017-10-16,4082320,93.1400
2017-10-13,2017-10-13,6915166,93.0400
2017-10-12,2017-10-12,5861594,92.1500
2017-10-11,2017-10-11,6959644,91.4600
2017-10-10,2017-10-10,16370825,91.6200
2017-10-09,2017-10-09,5147456,92.1200
2017-10-06,2017-10-06,5240131,92.3300
2017-10-05,2017-10-05,6807317,92.0300
2017-10-04,2017-10-04,6131591,92.4200
2017-10-03,2017-10-03,5902166,92.1200
2017-10-02,2017-10-02,7284176,91.7700
2017-09-29,2017-09-29,6482209,90.9800
2017-09-28,2017-09-28,4897607,90.8900
2017-09-27,2017-09-27,9458909,90.8700
2017-09-26,2017-09-26,4805305,92.6500
2017-09-25,2017-09-25,5961473,92.7200
2017-09-22,2017-09-22,6753238,92.2400
2017-09-21,2017-09-21,8591080,92.6400
2017-09-20,2017-09-20,5749842,94.4000
2017-09-19,2017-09-19,6569145,94.1700
2017-09-18,2017-09-18,6148710,93.1500
2017-09-15,2017-09-15,11885082,93.2700
2017-09-14,2017-09-14,5487982,93.5500
2017-09-13,2017-09-13,5298433,93.5500
2017-09-12,2017-09-12,5802858,93.5100
2017-09-11,2017-09-11,9989555,93.9900
2017-09-08,2017-09-08,6052917,92.8400
2017-09-07,2017-09-07,7671405,92.9700
2017-09-06,2017-09-06,6560722,92.7200
2017-09-05,2017-09-05,6524140,92.7200
2017-09-01,2017-09-01,4958889,92.5300
2017-08-31,2017-08-31,5833093,92.2700
2017-08-30,2017-08-30,4698682,91.8700
2017-08-29,2017-08-29,3631821,92.3200
2017-08-28,2017-08-28,5315238,92.4700
2017-08-25,2017-08-25,4915903,92.5100
2017-08-24,2017-08-24,5138560,92.2700
2017-08-23,2017-08-23,3588211,92.4400
2017-08-22,2017-08-22,4667716,92.7900
2017-08-21,2017-08-21,4305190,92.8600
2017-08-18,2017-08-18,6768598,92.4700
2017-08-17,2017-08-17,5427492,92.0700
2017-08-16,2017-08-16,7873023,92.4400
2017-08-15,2017-08-15,5253244,92.2000
2017-08-14,2017-08-14,5339922,91.6500
2017-08-11,2017-08-11,7092035,91.3400
2017-08-10,2017-08-10,6290451,91.7400
2017-08-09,2017-08-09,5560080,91.9200
2017-08-08,2017-08-08,5571285,91.5800
2017-08-07,2017-08-07,4970480,91.4400
2017-08-04,2017-08-04,5818230,90.6700
2017-08-03,2017-08-03,6402441,90.8600
2017-08-02,2017-08-02,6844621,91.0400
2017-08-01,2017-08-01,8186630,91.1000
2017-07-31,2017-07-31,7787258,90.8200
2017-07-28,2017-07-28,6111002,90.2100
2017-07-27,2017-07-27,11008127,90.6800
2017-07-26,2017-07-26,6980555,89.3000
2017-07-25,2017-07-25,6719708,89.1400
2017-07-24,2017-07-24,6120481,88.1800
2017-07-21,2017-07-21,5632374,88.6100
2017-07-20,2017-07-20,7209548,88.6000
2017-07-19,2017-07-19,5984238,88.3500
2017-07-18,2017-07-18,7413724,88.6400
2017-07-17,2017-07-17,5226454,87.5500
2017-07-14,2017-07-14,4406801,87.1000
2017-07-13,2017-07-13,5444407,86.7000
2017-07-12,2017-07-12,4363936,86.9600
2017-07-11,2017-07-11,5804384,86.7700
2017-07-10,2017-07-10,5257623,87.0900
2017-07-07,2017-07-07,4814751,87.6500
2017-07-06,2017-07-06,6005649,87.3700
2017-07-05,2017-07-05,4950408,87.6700
2017-07-03,2017-07-03,3607447,87.7400
2017-06-30,2017-06-30,5937096,87.1500
2017-06-29,2017-06-29,7163825,86.9900
2017-06-28,2017-06-28,4807178,88.3700
2017-06-27,2017-06-27,5119066,88.6100
2017-06-26,2017-06-26,4338210,89.3600
2017-06-23,2017-06-23,7676821,89.4200
2017-06-22,2017-06-22,4359571,89.0300
2017-06-21,2017-06-21,4060339,89.4000
2017-06-20,2017-06-20,5660582,89.6300
2017-06-19,2017-06-19,5118742,89.8600
2017-06-16,2017-06-16,13824354,89.6600
2017-06-15,2017-06-15,7003468,89.3800
2017-06-14,2017-06-14,6180902,88.4400
2017-06-13,2017-06-13,6281329,88.0600
2017-06-12,2017-06-12,7838628,88.2400
2017-06-09,2017-06-09,9695190,88.1600
2017-06-08,2017-06-08,7611374,87.8500
2017-06-07,2017-06-07,4775857,88.7700
2017-06-06,2017-06-06,6484831,88.8000
2017-06-05,2017-06-05,4075575,88.7400
2017-06-02,2017-06-02,6127232,88.5900
2017-06-01,2017-06-01,6224485,88.1300
2017-05-31,2017-05-31,9722825,88.0900
2017-05-30,2017-05-30,4529248,87.4000
2017-05-26,2017-05-26,4300230,87.2500
2017-05-25,2017-05-25,4348129,86.8600
2017-05-24,2017-05-24,4878832,86.5000
2017-05-23,2017-05-23,4042262,86.0800
2017-05-22,2017-05-22,3854760,86.2100
2017-05-19,2017-05-19,6907543,86.2400
2017-05-18,2017-05-18,6909695,85.8700
2017-05-17,2017-05-17,7655990,86.2600
2017-05-16,2017-05-16,6539193,86.2400
2017-05-15,2017-05-15,5780010,86.3300
2017-05-12,2017-05-12,5786861,86.1900
2017-05-11,2017-05-11,5989667,86.1700
2017-05-10,2017-05-10,6178548,86.4900
2017-05-09,2017-05-09,9277323,86.4000
2017-05-08,2017-05-08,4623446,86.5500
2017-05-05,2017-05-05,4453143,86.5000
2017-05-04,2017-05-04,5977413,86.4500
2017-05-03,2017-05-03,6114699,86.4300
2017-05-02,2017-05-02,12797705,86.2200
2017-05-01,2017-05-01,4530623,87.0900
2017-04-28,2017-04-28,8245411,87.3300
2017-04-27,2017-04-27,8487187,87.6900
2017-04-26,2017-04-26,11737797,87.7400
2017-04-25,2017-04-25,7567565,90.0000
2017-04-24,2017-04-24,8338467,89.5500
2017-04-21,2017-04-21,9061218,88.6200
2017-04-20,2017-04-20,6983481,89.3300
2017-04-19,2017-04-19,6918993,89.6000
2017-04-18,2017-04-18,7087796,90.8000
2017-04-17,2017-04-17,6931678,90.3900
2017-04-13,2017-04-13,5040104,90.0300
2017-04-12,2017-04-12,6286312,90.3100
2017-04-11,2017-04-11,5184691,89.8000
2017-04-10,2017-04-10,5955986,89.4900
2017-04-07,2017-04-07,4739040,89.2300
2017-04-06,2017-04-06,7231506,89.4000
2017-04-05,2017-04-05,6320139,89.9700
2017-04-04,2017-04-04,5680617,89.9100
2017-04-03,2017-04-03,6967439,89.6800
2017-03-31,2017-03-31,6942356,89.8500
2017-03-30,2017-03-30,3691926,90.2000
2017-03-29,2017-03-29,4252782,90.6000
2017-03-28,2017-03-28,11855807,90.7600
2017-03-27,2017-03-27,10071996,90.4900
2017-03-24,2017-03-24,9251949,90.5700
2017-03-23,2017-03-23,6831401,90.7700
2017-03-22,2017-03-22,7798024,90.9900
2017-03-21,2017-03-21,8210951,91.1900
2017-03-20,2017-03-20,7772903,91.2200
2017-03-17,2017-03-17,37010081,91.0000
2017-03-16,2017-03-16,6601208,91.4400
2017-03-15,2017-03-15,7855256,91.4000
2017-03-14,2017-03-14,6686388,91.0000
2017-03-13,2017-03-13,7397472,91.3100
2017-03-10,2017-03-10,6797742,91.0700
2017-03-09,2017-03-09,5587379,90.3400
2017-03-08,2017-03-08,5513405,90.1400
